,CWSID,Not Expected,Expected,RegulatingAgency,WaterSystemName,Water Year,HUC8,ServiceConnections,Population,DSCI Dry Season Average,DSCI Wet Season Average,DSCI Dry Wet Delta,Total Number of Water Sources,Score_SCV,Score_SCM,Score_CriticallyOverdraftedGroundwaterBasin,Intertie,Wholesalers,Curtailment,HUC_Categories,Outcome,PWPhysicalAddressLat,PWPhysicalAddressLong
1552,CA1910249,0.944376632376442,0.05562336762355807,DISTRICT 22 - ANGELES,WHITE FENCE FARMS MWC NO. 1,2022,18090206,454.0,1362,435.92681818181813,355.557,80.36981818181812,3.0,0.0,0.0,0,1.0,0.0,0,3,0,34.6440684,-118.166186
1553,CA2210903,0.9444387842346517,0.0555612157653484,DISTRICT 11 - MERCED,FISHCAMP MUTUAL WATER COMPANY,2022,18040008,75.0,275,460.6731818181818,401.83299999999997,58.840181818181804,4.0,0.0,0.0,0,0.0,0.0,0,2,0,37.4781746,-119.6391413
1554,CA3010010,0.9450431452547726,0.0549568547452274,DISTRICT 08 - SANTA ANA,CITY OF FULLERTON,2022,18070106,31350.0,141863,381.4040909090909,300.99333333333345,80.41075757575743,1.0,0.0,0.0,0,1.0,0.0,0,1,0,33.8707767,-117.9294312
1555,CA1910163,0.9452126484456249,0.054787351554375106,DISTRICT 16 - CENTRAL,VALENCIA HEIGHTS WATER CO.,2022,18070106,1684.0,7775,381.4040909090909,300.99333333333345,80.41075757575743,5.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0696696,-117.8807079
1556,CA3901092,0.9453876891000139,0.054612310899986145,LPA69 - SAN JOAQUIN COUNTY,SAN JOAQUIN WATER WORKS #2,2022,18040012,94.0,293,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,1,0.0,0.0,0,2,0,38.13839,-121.206543
1557,CA1910105,0.9454148348228294,0.05458516517717063,DISTRICT 07 - HOLLYWOOD,"PARAMOUNT - CITY, WATER DEPT.",2022,18070105,7129.0,55461,399.92090909090916,307.84866666666665,92.07224242424252,4.0,0.0,0.0,0,1.0,0.0,0,1,0,33.8848232,-118.1611812
1558,CA3900504,0.9454225311523572,0.05457746884764283,LPA69 - SAN JOAQUIN COUNTY,CLEMENTS WATER WORKS #43,2022,18040012,80.0,120,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,1,0.0,0.0,0,2,0,38.1909312,-121.0875922
1559,CA1910126,0.9457619100587348,0.0542380899412652,DISTRICT 15 - METROPOLITAN,"POMONA - CITY, WATER DEPT.",2022,18070106,30630.0,152361,381.4040909090909,300.99333333333345,80.41075757575743,1.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0588759,-117.7621216
1560,CA3810008,0.9458028918297796,0.054197108170220554,DISTRICT 04 - SAN FRANCISCO,THOMAS SHAFT WHOLESALE,2022,18050004,2.0,1,454.8836363636364,374.455,80.42863636363643,1.0,0.0,0.0,0,1.0,1.0,0,1,0,37.5273268,-121.529479
1561,CA3610024,0.9459919081784062,0.05400809182159382,DISTRICT 13 - SAN BERNARDINO,HESPERIA WD,2022,18090208,27376.0,97846,386.16,323.8466666666667,62.31333333333333,17.0,0.0,0.0,0,0.0,0.0,0,3,0,34.4357552,-117.2857519
1562,CA3900921,0.9460822277959018,0.05391777220409818,LPA69 - SAN JOAQUIN COUNTY,CARDOZA VILLA CORP,2022,18040003,12.0,30,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.71251,-121.2487242
1563,CA3701837,0.9461120033239302,0.05388799667606983,LPA67 - SAN DIEGO COUNTY,WYNOLA WATER DISTRICT,2022,18030012,73.0,120,459.70363636363635,403.8476666666666,55.85596969696974,5.0,0.0,0.0,0,0.0,0.0,0,2,0,36.778261,-119.4179324
1564,CA2702816,0.9461152617566602,0.053884738243339766,LPA57 - MONTEREY COUNTY,MERRILL GARDENS IRIS CANYON WS,2022,18030012,4.0,161,459.70363636363635,403.8476666666666,55.85596969696974,5.0,0.0,0.0,0,0.0,0.0,0,2,0,36.778261,-119.4179324
1565,CA3900701,0.9465865303822879,0.05341346961771219,LPA69 - SAN JOAQUIN COUNTY,CURRIER ESTATES WATER CORP,2022,18040003,37.0,148,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.7496778,-121.5035658
1566,CA0310002,0.9466313587783224,0.053368641221677615,DISTRICT 10 - STOCKTON,"AWA, IONE",2022,18040012,2302.0,6170,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.3828639,-120.7877453
1567,CA5410004,0.9467251686451373,0.05327483135486264,DISTRICT 24 - TULARE,"FARMERSVILLE, CITY OF",2022,18030006,2738.0,11327,467.75181818181807,406.6666666666667,61.08515151515138,6.0,0.0,0.0,1,0.0,0.0,0,2,0,36.2973187,-119.21546
1568,CA3900813,0.9468512060341339,0.05314879396586613,LPA69 - SAN JOAQUIN COUNTY,HAVEN ACRES RIVER CLUB INC,2022,18040003,51.0,100,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.8497696,-121.3214801
1569,CA4110021,0.946902266743771,0.05309773325622903,DISTRICT 17 - SANTA CLARA,ESTERO MUNICIPAL IMPROVEMENT DISTRICT,2022,18050004,8022.0,37687,454.8836363636364,374.455,80.42863636363643,1.0,0.0,0.0,0,1.0,0.0,0,1,0,37.570544,-122.2700411
1570,CA0910003,0.9469532916288743,0.05304670837112568,DISTRICT 09 - SACRAMENTO,"PLACERVILLE, CITY OF - MAIN",2022,18020129,2798.0,10762,426.31590909090903,353.079,73.23690909090902,10.0,0.0,0.0,0,1.0,0.0,0,2,0,38.7213398,-120.799078
1571,CA3900837,0.9470241267410691,0.05297587325893103,LPA69 - SAN JOAQUIN COUNTY,LODI HOMES,2022,18040012,12.0,39,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.1582041,-121.26096
1572,CA4210020,0.947066398294202,0.05293360170579805,DISTRICT 06 - SANTA BARBARA,SANTA YNEZ RIVER WATER CONS. DIST. ID#1,2022,18060010,2614.0,6737,377.27272727272725,309.2846666666667,67.98806060606057,20.0,0.0,0.0,0,1.0,0.0,0,1,0,34.6126341,-120.079556
1573,CA0300011,0.947135398468017,0.052864601531982996,DISTRICT 10 - STOCKTON,SUTTER PINES MHP,2022,18040012,20.0,40,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.3488023,-120.7741018
1574,CA0310001,0.9472134892617173,0.05278651073828263,DISTRICT 10 - STOCKTON,CITY OF JACKSON,2022,18040012,2198.0,4686,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,1.0,0.0,0,2,0,38.347489,-120.7730223
1575,CA3010100,0.9472593321373804,0.05274066786261944,DISTRICT 08 - SANTA ANA,CITY OF LA PALMA,2022,18070106,4368.0,15948,381.4040909090909,300.99333333333345,80.41075757575743,5.0,0.0,0.0,0,1.0,0.0,0,1,0,33.8489493,-118.0364761
1576,CA5410003,0.947270078322856,0.05272992167714396,DISTRICT 24 - TULARE,"EXETER, CITY OF",2022,18030006,3298.0,10548,467.75181818181807,406.6666666666667,61.08515151515138,6.0,0.0,0.0,1,0.0,0.0,0,2,0,36.2967623,-119.1422898
1577,CA1910161,0.9474068952764734,0.05259310472352662,DISTRICT 22 - ANGELES,LIBERTY UTILITIES - LYNWOOD,2022,18070106,4481.0,24171,381.4040909090909,300.99333333333345,80.41075757575743,5.0,0.0,0.0,0,1.0,0.0,0,1,0,33.922981,-118.1128622
1578,CA3900719,0.9474491090568367,0.05255089094316325,LPA69 - SAN JOAQUIN COUNTY,MOKELUMNE MOBILE SENIOR PARK,2022,18040012,25.0,55,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.156322,-121.295986
1579,CA0300024,0.9475206780641615,0.05247932193583859,DISTRICT 10 - STOCKTON,TABEAU MOBILE HOME PARK,2022,18040012,22.0,62,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.4096384,-120.6314948
1580,CA1510042,0.9475376483450276,0.05246235165497248,DISTRICT 19 - TEHACHAPI,MOUNTAIN MESA WC,2022,18030002,376.0,777,495.45454545454544,405.67033333333336,89.78421212121208,3.0,0.0,0.0,0,1.0,0.0,0,2,0,35.6395628,-118.4062238
1581,CA1910017,0.9475545045323104,0.05244549546768953,DISTRICT 22 - ANGELES,SANTA CLARITA VALLEY W.A.-SANTA CLARITA,2022,18070102,32972.0,131729,437.2009090909091,342.47900000000004,94.72190909090904,1.0,0.0,0.0,0,1.0,0.0,0,1,0,34.4131518,-118.5092265
1582,CA3901075,0.9475583492744231,0.05244165072557696,LPA69 - SAN JOAQUIN COUNTY,FAIRWAY ESTATES PWS CSA-18,2022,18040012,45.0,68,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,1,0.0,0.0,0,2,0,38.1539723,-121.300859
1583,CA3900733,0.9475813557070452,0.05241864429295483,LPA69 - SAN JOAQUIN COUNTY,COUNTRY CLUB VISTA MUTUAL WATER CO,2022,18040012,31.0,75,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.160016,-121.296871
1584,CA3410015,0.947636512817476,0.05236348718252389,DISTRICT 09 - SACRAMENTO,GOLDEN STATE WATER CO. - CORDOVA,2022,18020111,14829.0,44928,486.3636363636364,379.941,106.4226363636364,11.0,0.0,0.0,0,1.0,0.0,1,2,0,38.5919187,-121.2758444
1585,CA0310018,0.9476556647618535,0.052344335238146404,DISTRICT 10 - STOCKTON,FIRST MACE MEADOWS UNIT NO. 2,2022,18040012,82.0,200,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,1.0,0.0,0,2,0,38.4475654,-120.5379166
1586,CA5510023,0.9476770602757925,0.052322939724207526,DISTRICT 11 - MERCED,SONORA MEADOWS MUTUAL WTR CO,2022,18040009,449.0,1123,459.7577272727274,383.41499999999985,76.34272727272753,3.0,0.0,0.0,0,1.0,0.0,0,2,0,37.9828781,-120.3813463
1587,CA3410017,0.9476887855909811,0.05231121440901892,DISTRICT 09 - SACRAMENTO,CALAM - PARKWAY,2022,18020111,14842.0,48738,486.3636363636364,379.941,106.4226363636364,20.0,0.0,0.0,0,1.0,0.0,0,2,0,38.6527955,-121.4255067
1588,CA0310005,0.9478731549994849,0.05212684500051514,DISTRICT 10 - STOCKTON,PINE GROVE COMM SERV DIST,2022,18040012,393.0,907,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,1.0,0.0,0,2,0,38.4130582,-120.6588606
1589,CA3901303,0.9479219952376944,0.05207800476230558,LPA69 - SAN JOAQUIN COUNTY,ACAMPO WATER SYSTEM,2022,18040012,70.0,150,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,1,0.0,0.0,0,2,0,38.1746398,-121.2785588
1590,CA4210024,0.9479284897734395,0.05207151022656055,DISTRICT 06 - SANTA BARBARA,LA CUMBRE MUTUAL WATER CO,2022,18060013,1472.0,4861,377.27272727272725,306.816,70.45672727272728,7.0,0.0,0.0,0,1.0,0.0,0,1,0,34.4316143,-119.7701767
1591,CA0310011,0.9479649438929078,0.05203505610709216,DISTRICT 10 - STOCKTON,FIRST MACE MEADOW # 1,2022,18040012,339.0,838,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,1.0,0.0,0,2,0,38.4585468,-120.5415177
1592,CA5500040,0.9481993193605052,0.05180068063949492,DISTRICT 11 - MERCED,BLUEBELL VALLEY MWC,2022,18040009,91.0,282,459.7577272727274,383.41499999999985,76.34272727272753,3.0,0.0,0.0,0,0.0,0.0,0,2,0,37.9483236,-120.301047
1593,CA0300078,0.9481994759296468,0.05180052407035319,DISTRICT 10 - STOCKTON,IONE BAND OF MIWOK INDIANS,2022,18040012,12.0,40,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.308096,-120.9697699
1594,CA5010014,0.9482717649453561,0.051728235054643815,DISTRICT 10 - STOCKTON,"OAKDALE, CITY OF",2022,18040010,8280.0,22348,433.1731818181817,370.59566666666666,62.57751515151506,8.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7641679,-120.841505
1595,CA3610011,0.9482821689713273,0.05171783102867267,DISTRICT 13 - SAN BERNARDINO,CEDARPINES PARK MWC,2022,18090208,746.0,2511,386.16,323.8466666666667,62.31333333333333,15.0,0.0,0.0,0,0.0,0.0,0,3,0,34.249648,-117.3264008
1596,CA2210851,0.9483124330967002,0.051687566903299814,DISTRICT 11 - MERCED,CDF  & FP - MT. BULLION,2022,18040001,9.0,71,437.0790909090909,402.9776666666667,34.10142424242417,6.0,0.0,0.0,0,0.0,0.0,0,2,0,37.5071591,-120.0448999
1597,CA3710015,0.9486712217098214,0.05132877829017868,DISTRICT 14 - SAN DIEGO,"POWAY, CITY OF",2022,18070304,13997.0,49737,195.45454545454547,200.02,-4.565454545454543,4.0,0.0,0.0,0,1.0,0.0,0,1,0,33.0067903,-117.0187661
1598,CA3610036,0.9487778486240859,0.05122215137591406,DISTRICT 13 - SAN BERNARDINO,"CHINO HILLS, CITY OF",2022,18070203,21629.0,82490,301.88772727272726,245.40133333333333,56.486393939393935,5.0,0.0,0.0,0,0.0,0.0,0,1,0,33.959453,-117.7256083
1599,CA1210006,0.9489873997301915,0.05101260026980861,DISTRICT 01 - KLAMATH,"FORTUNA, CITY OF",2022,18010105,4614.0,12133,333.0418181818181,332.0343333333333,1.0074848484848076,5.0,0.0,0.0,0,0.0,0.0,0,3,0,40.5907356,-124.1584939
1600,CA4210006,0.9490943523862163,0.05090564761378366,DISTRICT 06 - SANTA BARBARA,LOMPOC-CITY WATER UTILITY DIV,2022,18060010,9795.0,40843,377.27272727272725,309.2846666666667,67.98806060606057,11.0,0.0,0.0,0,1.0,0.0,0,1,0,34.653796,-120.4506604
1601,CA3900664,0.9491978668499857,0.050802133150014236,LPA69 - SAN JOAQUIN COUNTY,NEW HOPE LANDING GENERAL STORE,2022,18040012,44.0,125,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.2254813,-121.4776398
1602,CA5510028,0.9492650205343377,0.050734979465662335,DISTRICT 11 - MERCED,TUD-APPLE VALLEY ESTATES,2022,18040009,279.0,507,459.7577272727274,383.41499999999985,76.34272727272753,3.0,0.0,0.0,0,0.0,0.0,0,2,0,37.9829496,-120.3821724
1603,CA3900755,0.9492990549222144,0.05070094507778567,LPA69 - SAN JOAQUIN COUNTY,SHADY REST TRAILER COURT,2022,18040003,49.0,120,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.959143,-121.2583635
1604,CA3900991,0.9493034492908956,0.05069655070910427,LPA69 - SAN JOAQUIN COUNTY,LA TORRES PARK,2022,18040003,14.0,40,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7435431,-121.4610728
1605,CA3901215,0.9494029534274421,0.05059704657255794,LPA69 - SAN JOAQUIN COUNTY,SAN JUAN VISTA,2022,18040003,72.0,100,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.9644956,-121.2545082
1606,CA0310008,0.9494082598436603,0.05059174015633957,DISTRICT 10 - STOCKTON,CAMANCHE NORTH SHORE INC.,2022,18040011,211.0,1184,453.2640909090909,384.26266666666663,69.00142424242426,3.0,0.0,0.0,0,0.0,0.0,0,2,0,38.1915856,-120.8291033
1607,CA1910033,0.9494530893390886,0.05054691066091155,DISTRICT 22 - ANGELES,CALIFORNIA WATER SERVICE CO. - DOMINGUEZ,2022,18070106,33087.0,143227,381.4040909090909,300.99333333333345,80.41075757575743,1.0,0.0,0.0,0,1.0,0.0,0,1,0,33.8116555,-118.3337298
1608,CA0110003,0.9494574319268153,0.05054256807318472,DISTRICT 04 - SAN FRANCISCO,CALIFORNIA WATER SERVICE - LIVERMORE,2022,18050004,18541.0,59000,454.8836363636364,374.455,80.42863636363643,12.0,0.0,0.0,0,1.0,0.0,0,1,0,37.6795223,-121.7736601
1609,CA3901474,0.9494630285328708,0.05053697146712914,LPA69 - SAN JOAQUIN COUNTY,"HESKETT, JOE WATER SYSTEM",2022,18040003,15.0,39,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,37.9719734,-121.2418228
1610,CA0103041,0.9495692358838463,0.05043076411615359,DISTRICT 04 - SAN FRANCISCO,TRAILER HAVEN MOBILE HOME PARK,2022,18050004,191.0,459,454.8836363636364,374.455,80.42863636363643,2.0,0.0,0.0,0,1.0,0.0,0,1,0,37.7153422,-122.1473893
1611,CA3900653,0.9496791528864507,0.05032084711354927,LPA69 - SAN JOAQUIN COUNTY,ISLANDER MARINA,2022,18040003,75.0,150,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,1,0.0,0.0,0,2,0,37.7702176,-121.2892281
1612,CA3910018,0.9497687837283598,0.050231216271640164,DISTRICT 10 - STOCKTON,SAN JOAQUIN RIVER CLUB INC,2022,18040003,385.0,600,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,0,0.0,0.0,0,2,0,37.6795221,-121.2784484
1613,CA3010062,0.9497839908043989,0.050216009195601076,DISTRICT 08 - SANTA ANA,CITY OF GARDEN GROVE,2022,18070201,33643.0,174226,301.11545454545455,259.979,41.13645454545457,1.0,0.0,0.0,0,1.0,0.0,0,1,0,33.7623579,-117.9261702
1614,CA1510025,0.9498388295530061,0.05016117044699389,DISTRICT 19 - TEHACHAPI,STALLION SPRINGS CSD,2022,18030003,1414.0,4441,481.8599999999999,405.1546666666666,76.70533333333327,5.0,0.0,0.0,0,0.0,0.0,0,2,0,35.0831159,-118.6257169
1615,CA3700934,0.9501272273967739,0.04987277260322619,DISTRICT 14 - SAN DIEGO,PAUMA VALLEY WATER COMPANY,2022,18070303,58.0,193,197.82363636363633,200.23800000000003,-2.414363636363703,8.0,0.0,0.0,0,0.0,0.0,0,1,0,33.3112166,-116.9789375
1616,CA0707615,0.9501990679383314,0.049800932061668676,LPA37 - CONTRA COSTA COUNTY,DOUBLETREE RANCH WATER SYSTEM,2022,18050004,20.0,49,454.8836363636364,374.455,80.42863636363643,2.0,0.0,0.0,0,0.0,0.0,0,1,0,37.7700934,-121.7869898
1617,CA5000433,0.9504366997825707,0.049563300217429274,DISTRICT 10 - STOCKTON,OID-OAKDALE RURAL WATER SYSTEM #1,2022,18040010,476.0,1570,433.1731818181817,370.59566666666666,62.57751515151506,8.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7694695,-120.8380055
1618,CA3910014,0.9504534550093612,0.04954654499063879,DISTRICT 10 - STOCKTON,SAN JOAQUIN COUNTY-RAYMUS VILLAGE,2022,18040003,329.0,1082,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,1,0.0,0.0,0,2,0,37.8309997,-121.2148707
1619,CA1910036,0.9505324552637402,0.049467544736259896,DISTRICT 22 - ANGELES,CALIFORNIA WATER SERVICE CO. - ELA,2022,18070105,26258.0,151576,399.92090909090916,307.84866666666665,92.07224242424252,1.0,0.0,0.0,0,1.0,0.0,0,1,0,34.0056001,-118.141069
1620,CA3600094,0.9505504483223237,0.04944955167767621,LPA66 - SAN BERNARDINO COUNTY,DOGWOOD BLUE JAY CYN IMP,2022,18090208,81.0,160,386.16,323.8466666666667,62.31333333333333,5.0,0.0,0.0,0,0.0,0.0,0,3,0,34.2474498,-117.2076443
1621,CA0300010,0.9506005924696634,0.04939940753033653,DISTRICT 10 - STOCKTON,DRYTOWN COUNTY WATER DISTRICT,2022,18040012,67.0,214,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,1.0,0.0,0,2,0,38.4410213,-120.8543816
1622,CA3910019,0.9506393469380308,0.049360653061969226,DISTRICT 10 - STOCKTON,LINDEN COUNTY WATER DISTRICT,2022,18040011,617.0,1784,453.2640909090909,384.26266666666663,69.00142424242426,4.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0213118,-121.0838313
1623,CA3710042,0.9510117246247229,0.04898827537527702,DISTRICT 14 - SAN DIEGO,SAN DIEGO COUNTY WATER AUTHORITY,2022,18070303,97.0,0,197.82363636363633,200.23800000000003,-2.414363636363703,1.0,0.0,0.0,0,1.0,1.0,0,1,0,33.114775,-117.0865793
1624,CA3900720,0.951064411762835,0.048935588237164956,LPA69 - SAN JOAQUIN COUNTY,SHADED TERRACE PWS,2022,18040003,72.0,161,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0244909,-121.2447065
1625,CA2210002,0.9510660827923335,0.048933917207666454,DISTRICT 11 - MERCED,PONDEROSA BASIN MUTUAL WTR CO,2022,18040001,314.0,798,437.0790909090909,402.9776666666667,34.10142424242417,6.0,0.0,0.0,0,0.0,0.0,0,2,0,37.462431,-119.730278
1626,CA3900563,0.951430106679869,0.04856989332013098,LPA69 - SAN JOAQUIN COUNTY,GAYLA MANOR PWS,2022,18040003,54.0,146,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0445015,-121.2282958
1627,CA3900512,0.9514391674153387,0.048560832584661234,LPA69 - SAN JOAQUIN COUNTY,MORADA ACRES WATER SYSTEM,2022,18040003,32.0,105,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0445015,-121.2282958
1628,CA3900517,0.9514464806755678,0.04855351932443215,LPA69 - SAN JOAQUIN COUNTY,ALMOND PARK WATER SYSTEM,2022,18040003,20.0,60,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0445015,-121.2282958
1629,CA3900523,0.9516239568103262,0.04837604318967392,LPA69 - SAN JOAQUIN COUNTY,MORADA MANOR WATER SYSTEM,2022,18040003,34.0,109,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0395169,-121.251791
1630,CA3910701,0.9516827698290483,0.04831723017095167,DISTRICT 10 - STOCKTON,"DEFENSE DISTRIB. DEPOT, SHARPE SITE",2022,18040003,53.0,500,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,0,0.0,0.0,0,2,0,37.72,-121.38
1631,CA0500068,0.9516948846099392,0.04830511539006068,LPA35 - CALAVERAS COUNTY,DUNROVIN MOBILE HOME VILLAGE,2022,18040012,37.0,99,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,0,0.0,0.0,0,2,0,38.386752,-120.540244
1632,CA3910009,0.9518530234426793,0.04814697655732065,DISTRICT 10 - STOCKTON,SAN JOAQUIN COUNTY - THORNTON,2022,18040012,292.0,1033,452.47727272727263,372.1929999999999,80.28427272727271,2.0,0.0,0.0,1,0.0,0.0,0,2,0,38.226152,-121.4266999
1633,CA3900705,0.9519905695453181,0.048009430454681964,LPA69 - SAN JOAQUIN COUNTY,FINNLEES TRAILER PARK,2022,18040003,26.0,55,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0479957,-121.2595964
1634,CA1000069,0.9520108651222136,0.047989134877786534,DISTRICT 23 - FRESNO,SHAVER LAKE HEIGHTS PROP ASSN,2022,18040006,201.0,345,474.41772727272706,398.43333333333334,75.98439393939373,4.0,0.0,0.0,0,0.0,0.0,0,2,0,37.1064452,-119.319391
1635,CA0300019,0.9520253155703927,0.0479746844296074,DISTRICT 10 - STOCKTON,FIDDLETOWN COMMUNITY SERVICE,2022,18040012,66.0,100,452.47727272727263,372.1929999999999,80.28427272727271,1.0,0.0,0.0,0,0.0,0.0,0,2,0,38.5039105,-120.7565689
1636,CA3900596,0.9521334354451947,0.047866564554805306,LPA69 - SAN JOAQUIN COUNTY,VILLA CEREZOS,2022,18040003,82.0,200,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.055471,-121.25615
1637,CA1910223,0.9521443203340397,0.04785567966596026,DISTRICT 07 - HOLLYWOOD,GSWC-SOUTH SAN GABRIEL,2022,18070106,4971.0,27933,381.4040909090909,300.99333333333345,80.41075757575743,5.0,0.0,0.0,0,1.0,0.0,0,1,0,34.1025885,-117.7944828
1638,CA3900702,0.9522017606653819,0.047798239334618194,LPA69 - SAN JOAQUIN COUNTY,CORRAL HOLLOW PWS,2022,18040003,44.0,98,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7180933,-121.4538868
1639,CA3610022,0.9522273021064664,0.04777269789353356,DISTRICT 13 - SAN BERNARDINO,DWP - FAWNSKIN,2022,18070203,725.0,469,301.88772727272726,245.40133333333333,56.486393939393935,6.0,0.0,0.0,0,0.0,0.0,0,1,0,34.2466237,-116.8862721
1640,CA5500077,0.9522570458268443,0.04774295417315568,DISTRICT 11 - MERCED,SLIDE INN SNOWBOWL WATER CO,2022,18040009,153.0,417,459.7577272727274,383.41499999999985,76.34272727272753,3.0,0.0,0.0,0,0.0,0.0,0,2,0,38.0921607,-120.1325414
1641,CA3901304,0.9522615397810958,0.04773846021890408,LPA69 - SAN JOAQUIN COUNTY,ENCLAVE AT THE DELTA,2022,18040003,15.0,39,478.865,392.8136666666667,86.05133333333333,1.0,0.0,0.0,1,0.0,0.0,0,2,0,38.0596921,-121.2542759
1642,CA4110005,0.9522620822911654,0.047737917708834676,DISTRICT 17 - SANTA CLARA,GUADALUPE VALLEY MID,2022,18050004,688.0,1401,454.8836363636364,374.455,80.42863636363643,2.0,0.0,0.0,0,1.0,0.0,0,1,0,37.6868593,-122.4026141
1643,CA3900805,0.9522920202981893,0.04770797970181069,LPA69 - SAN JOAQUIN COUNTY,MOREHEAD PARK,2022,18040003,115.0,300,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7375806,-121.3987385
1644,CA1500525,0.952423924750309,0.04757607524969095,DISTRICT 19 - TEHACHAPI,LAKEVIEW RANCHOS MUTUAL WATER COMPANY,2022,18030002,71.0,120,495.45454545454544,405.67033333333336,89.78421212121208,4.0,0.0,0.0,0,0.0,0.0,0,2,0,35.6370824,-118.3354535
1645,CA0110011,0.9524914046526475,0.04750859534735268,DISTRICT 04 - SAN FRANCISCO,CITY OF LIVERMORE,2022,18050004,9943.0,30000,454.8836363636364,374.455,80.42863636363643,3.0,0.0,0.0,0,1.0,0.0,0,1,0,37.6911361,-121.8071483
1646,CA3901172,0.9524952701188388,0.04750472988116112,LPA69 - SAN JOAQUIN COUNTY,PAR COUNTRY ESTATES CSA-16,2022,18040003,54.0,120,478.865,392.8136666666667,86.05133333333333,2.0,0.0,0.0,0,0.0,0.0,0,2,0,37.7345254,-121.43419
1647,CA3710039,0.9525176594543353,0.04748234054566462,DISTRICT 14 - SAN DIEGO,PINE VALLEY MUTUAL WC,2022,18070305,719.0,2500,195.45454545454547,201.409,-5.954454545454524,8.0,0.0,0.0,0,0.0,0.0,0,1,0,32.823131,-116.5315166
1648,CA1010019,0.9526172368852261,0.047382763114773824,DISTRICT 23 - FRESNO,"KINGSBURG, CITY OF",2022,18030012,4027.0,12002,459.70363636363635,403.8476666666666,55.85596969696974,7.0,0.0,0.0,1,0.0,0.0,0,2,0,36.5105128,-119.5543363
